id,url,title,price,location,type,area,rooms,bedrooms,bathrooms,description,property_state,jardin,piscine,cuisine_equiped,terrasse,garage,ascenseur,quartier,status
7959517,https://www.mubawab.ma/fr/a/7959517/bel-appartement-%C3%A0-vendre-en-hassan-centre-ville-surface-totale-101-m%C2%B2-prestation-de-conciergerie-air-conditionn%C3%A9,N/A,2200000,N/A,appartement,101,4,2,2,,20-30 ans,Non,Non,Oui,Non,Non,Non,"Hassan - Centre Ville à
							Rabat",success
7959911,https://www.mubawab.ma/fr/a/7959911/appartement-%C3%A0-vendre-%C3%A0-agdal,N/A,2500000,N/A,appartement,144,5,3,1,,N/A,Non,Non,Oui,Oui,Non,Oui,"Agdal à
							Rabat",success
7960061,https://www.mubawab.ma/fr/a/7960061/vente-d-un-bel-appartement-%C3%A0-agdal-2-belles-chambres-terrasse-et-ascenseur-,N/A,1450000,N/A,appartement,74,2,2,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
7960063,https://www.mubawab.ma/fr/a/7960063/appartement-en-vente-%C3%A0-guich-oudaya-3-chambres-agr%C3%A9ables-porte-blind%C3%A9e-et-r%C3%A9sidence-s%C3%A9curis%C3%A9e,N/A,1350000,N/A,appartement,120,3,3,1,,N/A,Non,Non,Non,Non,Non,Non,"Guich Oudaya à
							Rabat",success
7961562,https://www.mubawab.ma/fr/a/7961562/location-hay-ryad-prestigia,N/A,N/A,N/A,N/A,150,4,3,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
7961670,https://www.mubawab.ma/fr/a/7961670/somptueuse-villa-%C3%A0-vendre-%C3%A0-hay-al-fath-2-chambres-,N/A,8500000,N/A,villa,320,2,2,3,,10-20 ans,Non,Non,Non,Non,Non,Non,"Hay Al Fath à
							Rabat",success
7962746,https://www.mubawab.ma/fr/a/7962746/vente-villa-rabat-souissi,N/A,13000000,N/A,villa,650,10,7,3,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7962850,https://www.mubawab.ma/fr/a/7962850/villa-%C3%A0-d%C3%A9molir-%C3%A0-vendre-%C3%A0-souissi-mega-mall,N/A,20000000,N/A,villa,4200,2,3,2,,N/A,Non,Non,Non,Non,Non,Non,"Souissi à
							Rabat",success
7962954,https://www.mubawab.ma/fr/a/7962954/bel-appartement-%C3%A0-vendre-%C3%A0-hay-nahda-surface-totale-76-m%C2%B2-,N/A,N/A,N/A,appartement,76,2,2,2,,10-20 ans,Non,Non,Non,Non,Non,Non,"Hay Nahda à
							Rabat",success
7962988,https://www.mubawab.ma/fr/a/7962988/deux-appartements-%C3%A0-vendre,N/A,1200000,N/A,appartement,92,3,1,1,,30-50 ans,Non,Oui,Non,Oui,Oui,Non,"Hay Ach-chbanat à
							Rabat",success
7963153,https://www.mubawab.ma/fr/a/7963153/appartement-%C3%A0-vendre-%C3%A0-hay-riad,N/A,4500000,N/A,appartement,165,5,3,2,,1-5 ans,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
7963237,https://www.mubawab.ma/fr/a/7963237/appartement-%C3%A0-hay-riad-proche-av-annakhil,N/A,3300000,N/A,appartement,144,5,3,3,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
7965277,https://www.mubawab.ma/fr/a/7965277/tr%C3%A8s-bel-appartement-en-location-%C3%A0-agdal-surface-de-160-m%C2%B2-antenne-parabolique-et-s%C3%A9curit%C3%A9,N/A,3200000,N/A,appartement,160,4,3,2,,10-20 ans,Non,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
7965957,https://www.mubawab.ma/fr/a/7965957/trouvez-votre-riad-%C3%A0-acheter-%C3%A0-l-ocean-2-grandes-pi%C3%A8ces-salon-traditionnel-antenne-parabolique-g%C3%A9n%C3%A9rale-,N/A,2900000,N/A,N/A,296,2,7,3,,30-50 ans,Non,Non,Non,Oui,Non,Non,"L'Ocean à
							Rabat",success
7966182,https://www.mubawab.ma/fr/a/7966182/vente-appartement-au-coeur-de-rabat-ville,N/A,1850000,N/A,appartement,137,5,3,2,,10-20 ans,Non,Non,Non,Non,Oui,Non,"Hassan - Centre Ville à
							Rabat",success
7966456,https://www.mubawab.ma/fr/a/7966456/appartement-meubl%C3%A9-%C3%A0-venre-%C3%A0-hay-riad,N/A,2200000,N/A,appartement,95,3,2,2,,N/A,Non,Non,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
7966707,https://www.mubawab.ma/fr/a/7966707/villa-unique-%C3%A0-hay-riad,N/A,28000000,N/A,villa,900,8,5,6,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
7966750,https://www.mubawab.ma/fr/a/7966750/appartement-2-fa%C3%A7ades-prestigia,N/A,3200000,N/A,appartement,155,3,2,3,,N/A,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7968405,https://www.mubawab.ma/fr/a/7968405/appart-a-vendre-titr%C3%A9-o-mosta9ila,N/A,N/A,N/A,N/A,160,4,2,1,,N/A,Non,Non,Non,Non,Non,Non,"Hay Al Amal à
							Rabat",success
7968602,https://www.mubawab.ma/fr/a/7968602/prestigieux-appartement-%C3%A1-hay-riad,N/A,4150000,N/A,appartement,195,5,3,3,,5-10 ans,Oui,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
7968613,https://www.mubawab.ma/fr/a/7968613/charmant-appartement-a-mahaj-riad,N/A,2750000,N/A,appartement,120,5,2,2,,10-20 ans,Non,Non,Non,Non,Oui,Oui,"Riyad à
							Rabat",success
7968619,https://www.mubawab.ma/fr/a/7968619/bel-appartement-%C3%A0-annakhil-hay-riad,N/A,2600000,N/A,appartement,127,4,2,2,,10-20 ans,Oui,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
7969019,https://www.mubawab.ma/fr/a/7969019/somptueuse-villa-%C3%A0-vendre-%C3%A0-souissi-6-chambres-meubl%C3%A9,N/A,25000000,N/A,villa,1985,7,6,5,,10-20 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7970085,https://www.mubawab.ma/fr/a/7970085/appartement-de-luxe,N/A,N/A,N/A,appartement,83,3,2,2,,10-20 ans,Non,Non,Non,Non,Oui,Oui,"Akkari à
							Rabat",success
7970234,https://www.mubawab.ma/fr/a/7970234/joli-appartement-rabat-agdal,N/A,870000,N/A,appartement,60,2,1,1,,20-30 ans,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
7970340,https://www.mubawab.ma/fr/a/7970340/prestigieux-appartement-%C3%A0-vendre-%C3%A0-mahaj-riad,N/A,4800000,N/A,appartement,212,4,4,2,,5-10 ans,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
7970528,https://www.mubawab.ma/fr/a/7970528/vend-tr%C3%A8s-bel-appartement-r%C3%A9nov%C3%A9-compl%C3%A8tement,N/A,1200000,N/A,appartement,97,5,4,2,,30-50 ans,Non,Non,Oui,Non,Non,Non,"Hay Al Kora à
							Rabat",success
7970671,https://www.mubawab.ma/fr/a/7970671/villa-%C3%A0-vendre-aux-ench%C3%A8res,N/A,3360000,N/A,villa,646,24,10,4,,30-50 ans,Oui,Non,Non,Oui,Oui,Non,"Aviation - Mabella à
							Rabat",success
7970868,https://www.mubawab.ma/fr/a/7970868/appartement-de-104m%C2%B2-hay-el-menzeh-cym-rabat,N/A,N/A,N/A,appartement,104,7,3,2,,1-5 ans,Non,Non,Oui,Non,Oui,Oui,"Hay El Menzah à
							Rabat",success
7970964,https://www.mubawab.ma/fr/a/7970964/vente-appartement-de-118-m-sur-avenue-el-majd,N/A,1350000,N/A,appartement,118,4,3,2,,10-20 ans,Non,Non,Non,Non,Non,Non,"Hay Al Massira à
							Rabat",success
7971010,https://www.mubawab.ma/fr/a/7971010/appartement-%C3%A0-vendre-%C3%A0-agdal,N/A,3700000,N/A,appartement,158,5,3,2,,10-20 ans,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
7971488,https://www.mubawab.ma/fr/a/7971488/bel-appartement-%C3%A0-vendre-%C3%A0-l%E2%80%99orangerie-souissi-5-pi%C3%A8ces-confortables-terrasse-et-ascenseur,N/A,5500000,N/A,appartement,200,5,4,4,,1-5 ans,Non,Non,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7971591,https://www.mubawab.ma/fr/a/7971591/vente-d-un-bel-appartement-%C3%A0-massira-2-pi%C3%A8ces-four-encastr%C3%A9,N/A,940000,N/A,appartement,80,2,2,2,,1-5 ans,Non,Non,Non,Non,Non,Non,"Guich Oudaya à
							Rabat",success
7973652,https://www.mubawab.ma/fr/a/7973652/maison-a-vendre,N/A,1350000,N/A,maison,45,2,3,3,,5-10 ans,Non,Non,Non,Oui,Oui,Non,"Al Kamra à
							Rabat",success
7974271,https://www.mubawab.ma/fr/a/7974271/appartement-meubl%C3%A9-%C3%A0-massira-rabat,N/A,2300000,N/A,appartement,248,4,3,2,,30-50 ans,Oui,Non,Oui,Oui,Oui,Non,"Karrakchou à
							Rabat",success
7974302,https://www.mubawab.ma/fr/a/7974302/appartement-%C3%A0-usage-bureau-vendu-lou%C3%A9,N/A,2400000,N/A,appartement,140,3,3,2,,10-20 ans,Non,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
7974935,https://www.mubawab.ma/fr/a/7974935/hey-riyad-prestijya-appartement,N/A,N/A,N/A,appartement,107,1,2,1,,1-5 ans,Non,Oui,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
7975014,https://www.mubawab.ma/fr/a/7975014/appt-%C3%A0-vendre-%C3%A0-5-minutes-du-lyc%C3%A9e-descartes,N/A,2400000,N/A,N/A,134,5,3,2,,30-50 ans,Non,Non,Non,Non,Oui,Non,"Agdal à
							Rabat",success
7975350,https://www.mubawab.ma/fr/a/7975350/appartement-spacieux-avec-emplacement-id%C3%A9al,N/A,1950000,N/A,appartement,125,7,3,2,,1-5 ans,Non,Non,Oui,Non,Oui,Oui,"Kébibat à
							Rabat",success
7976551,https://www.mubawab.ma/fr/a/7976551/bel-appartement-%C3%A0-vendre-%C3%A0-quartier-administratif-2-belles-chambres-syst%C3%A8me-de-parabole-et-salon-marocain,N/A,N/A,N/A,appartement,44,1,2,1,,10-20 ans,Non,Non,Non,Non,Non,Non,"Quartier Administratif à
							Rabat",success
7976635,https://www.mubawab.ma/fr/a/7976635/immeuble-%C3%A0-vendre-bonne-affaire,N/A,4800000,N/A,N/A,200,6,3,2,,20-30 ans,Non,Non,Non,Non,Non,Non,"Agdal à
							Rabat",success
7977131,https://www.mubawab.ma/fr/a/7977131/appartement-%C3%A0-vendre-sur-l-agdal,N/A,2600000,N/A,appartement,135,4,3,2,,Moins d'un an,Non,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
7979291,https://www.mubawab.ma/fr/a/7979291/superbe-villa-%C3%A0-vendre,N/A,5250000,N/A,villa,380,4,3,2,,10-20 ans,Oui,Oui,Oui,Oui,Oui,Non,"Hay Al Fath à
							Rabat",success
7979418,https://www.mubawab.ma/fr/a/7979418/appartement-neuf-%C3%A0-hassan,N/A,1800000,N/A,appartement,79,3,2,2,,Moins d'un an,Non,Non,Oui,Non,Oui,Oui,"Quartier Administratif à
							Rabat",success
7981781,https://www.mubawab.ma/fr/a/7981781/superbe-maison-%C3%A0-vendre-%C3%A0-hay-nahda-2-pi%C3%A8ces,N/A,N/A,N/A,maison,80,2,4,2,,N/A,Non,Non,Non,Non,Non,Non,"Hay Nahda à
							Rabat",success
7982605,https://www.mubawab.ma/fr/a/7982605/appartement-spacieux-a-agdal-%C3%A0-vendre,N/A,3000000,N/A,appartement,110,1,3,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
7983611,https://www.mubawab.ma/fr/a/7983611/villa-de-luxe-%C3%A0-vendre-%C3%A0-sidi-bouknadel-7-chambres-agr%C3%A9ables,N/A,N/A,N/A,villa,780,7,7,4,,20-30 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7983849,https://www.mubawab.ma/fr/a/7983849/vend-appartement-%C3%A0-agdal-5-pi%C3%A8ces-salon-traditionnel-et-syst%C3%A8me-d-antenne-parabolique,N/A,2900000,N/A,appartement,248,5,4,3,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
7984200,https://www.mubawab.ma/fr/a/7984200/vente-appartement-rez-de-chauss%C3%A9e-%C3%A0-hassan,N/A,2450000,N/A,appartement,205,3,2,2,,30-50 ans,Oui,Non,Non,Non,Non,Non,"Hassan - Centre Ville à
							Rabat",success
7984845,https://www.mubawab.ma/fr/a/7984845/vente-d-un-bel-appartement-en-hassan-centre-ville-4-pi%C3%A8ces-confortables-vue-exceptionnelle-sur-la-mer-chauffage-central-,N/A,6200000,N/A,appartement,260,4,2,1,,Moins d'un an,Non,Non,Oui,Oui,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
7985133,https://www.mubawab.ma/fr/a/7985133/apparemment-%C3%A0-vendre-agdal,N/A,2760000,N/A,N/A,159,2,2,2,,N/A,Non,Non,Non,Non,Non,Non,"Agdal à
							Rabat",success
7985176,https://www.mubawab.ma/fr/a/7985176/villa-d%E2%80%99exception-%C3%A0-agdal,N/A,7500000,N/A,villa,365,7,4,4,,N/A,Oui,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
7985205,https://www.mubawab.ma/fr/a/7985205/magnifique-villa-a-vendre,N/A,N/A,N/A,villa,1800,10,3,3,,10-20 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7985376,https://www.mubawab.ma/fr/a/7985376/magnifique-villa-en-vente,N/A,N/A,N/A,villa,2000,6,6,5,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Quartier Des Ambassades à
							Rabat",success
7985461,https://www.mubawab.ma/fr/a/7985461/%C3%A0-vendre-villa-superficie-1200-m2,N/A,8000000,N/A,villa,1200,5,3,1,,30-50 ans,Oui,Non,Non,Oui,Oui,Non,"Aviation - Mabella à
							Rabat",success
7985953,https://www.mubawab.ma/fr/a/7985953/a-vendre-appartement-%C3%A0-2-pas-de-la-gare-d-agdal,N/A,1600000,N/A,appartement,93,4,3,1,,5-10 ans,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
7986005,https://www.mubawab.ma/fr/a/7986005/bel-appartement-%C3%A0-louer-meubl%C3%A9-haut-agdal,N/A,8000,N/A,appartement,70,2,1,2,,5-10 ans,Non,Non,Oui,Non,Non,Oui,"Haut Agdal à
							Rabat",success
7986335,https://www.mubawab.ma/fr/a/7986335/appartement-%C3%A0-vendre-de-61-%C3%A0-89-m%C2%B2-%C3%A0-rabat,N/A,1475000,N/A,appartement,78,3,2,2,,Moins d'un an,Non,Non,Oui,Non,Non,Non,"L'Ocean à
							Rabat",success
7986768,https://www.mubawab.ma/fr/a/7986768/appartement-%C3%A0-l-achat-%C3%A0-hay-el-menzah-2-chambres-belle-terrasse-et-jardin,N/A,960000,N/A,appartement,86,1,2,1,,N/A,Oui,Non,Non,Oui,Non,Non,"Hay El Menzah à
							Rabat",success
7987114,https://www.mubawab.ma/fr/a/7987114/vente-d-un-bel-appartement-%C3%A0-agdal-meubl%C3%A9,N/A,1600000,N/A,appartement,70,3,2,2,,20-30 ans,Oui,Non,Oui,Oui,Oui,Non,"Agdal à
							Rabat",success
7987337,https://www.mubawab.ma/fr/a/7987337/vend-appartement-%C3%A0-massira-1-temara-2-pi%C3%A8ces-confortables-salon-marocain-et-antenne-parabolique,N/A,N/A,N/A,appartement,96,2,3,1,,10-20 ans,Oui,Non,Non,Oui,Non,Non,"Guich Oudaya à
							Rabat",success
7987464,https://www.mubawab.ma/fr/a/7987464/maison-avec-commerce-%C3%A0-rabat-yacoub-el-mansour,N/A,1700000,N/A,maison,220,7,7,3,,10-20 ans,Non,Non,Non,Non,Non,Non,"Al Kouass à
							Rabat",success
7989443,https://www.mubawab.ma/fr/a/7989443/immeuble-neuf-usage-habitation-%C3%A0-vendre-sur-agdal,N/A,N/A,N/A,N/A,1200,10,1,1,,N/A,Non,Non,Non,Non,Non,Non,"Agdal à
							Rabat",success
7989529,https://www.mubawab.ma/fr/a/7989529/superbe-appartement-%C3%A0-vendre-%C3%A0-agdal-1-pi%C3%A8ce-prestation-de-conciergerie,N/A,920000,N/A,appartement,42,1,1,1,,N/A,Non,Non,Non,Oui,Non,Non,"Agdal à
							Rabat",success
7989652,https://www.mubawab.ma/fr/a/7989652/jolie-maison-%C3%A0-vendre-en-face-du-mall-carousel,N/A,N/A,N/A,maison,70,2,6,4,,10-20 ans,Non,Non,Non,Non,Oui,Non,"Hay Ach-chbanat à
							Rabat",success
7990065,https://www.mubawab.ma/fr/a/7990065/appartement-de-118m-guich-oudaya,N/A,1500000,N/A,appartement,118,2,3,2,,1-5 ans,Non,Non,Non,Non,Non,Non,"Guich Oudaya à
							Rabat",success
7991025,https://www.mubawab.ma/fr/a/7991025/appartement-%C3%A0-l-achat-%C3%A0-hay-al-fath-1-pi%C3%A8ce-salon-marocain-traditionnel,N/A,N/A,N/A,appartement,67,1,2,1,,N/A,Non,Non,Non,Non,Non,Non,"Hay Al Fath à
							Rabat",success
7991213,https://www.mubawab.ma/fr/a/7991213/appartement-%C3%A0-l-achat-%C3%A0-hay-al-fath-superficie-67-m%C2%B2-meubl%C3%A9,N/A,800000,N/A,appartement,67,2,2,1,,N/A,Oui,Non,Oui,Oui,Non,Non,"Hay Al Fath à
							Rabat",success
7992087,https://www.mubawab.ma/fr/a/7992087/appartement-%C3%A0-vendre-de-69-0-m%C2%B2-%C3%A0-rabat-l-ocean,N/A,750000,N/A,appartement,69,4,2,2,,N/A,Non,Non,Non,Oui,Non,Non,"L'Ocean à
							Rabat",success
7992590,https://www.mubawab.ma/fr/a/7992590/maison-a-vendre-akkari-rabat,N/A,500000,N/A,maison,48,5,3,1,,50-70 ans,Non,Non,Non,Non,Non,Non,"Akkari à
							Rabat",success
7993366,https://www.mubawab.ma/fr/a/7993366/maison-avec-un-%C3%A9tage-et-une-terrasse-50-m%C3%A8tres-carr%C3%A9s,N/A,N/A,N/A,maison,50,2,4,2,,N/A,Non,Non,Non,Oui,Non,Non,"Abi Ragrag à
							Rabat",success
7994072,https://www.mubawab.ma/fr/a/7994072/joli-appartement-moderne-sur-agdal,N/A,2000000,N/A,appartement,118,4,3,1,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
7994162,https://www.mubawab.ma/fr/a/7994162/spacieuse-villa-a-vendre-%C3%A0-souissi-rabat,N/A,11000000,N/A,villa,2000,8,4,3,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7994253,https://www.mubawab.ma/fr/a/7994253/rabat-el-gamra-rue-hassan-ii-%C3%A0-proximit%C3%A9-de-la-s,N/A,1500000,N/A,N/A,92,4,2,1,,5-10 ans,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
7994520,https://www.mubawab.ma/fr/a/7994520/riad-dans-la-ville-l-ancie-proche-de-dar-el-merini,N/A,N/A,N/A,N/A,100,10,5,3,,20-30 ans,Oui,Non,Non,Oui,Non,Non,"Mechouar à
							Rabat",success
7994771,https://www.mubawab.ma/fr/a/7994771/vente-appartement,N/A,2100000,N/A,appartement,146,5,3,2,,20-30 ans,Non,Non,Non,Oui,Oui,Non,"Diour Jamaa à
							Rabat",success
7995113,https://www.mubawab.ma/fr/a/7995113/appartement-en-vente-%C3%A0-diour-jamaa-surface-de-40-m%C2%B2-porte-blind%C3%A9e-s%C3%A9curit%C3%A9-,N/A,520000,N/A,appartement,40,1,1,1,,5-10 ans,Oui,Non,Oui,Non,Non,Non,"Diour Jamaa à
							Rabat",success
7995200,https://www.mubawab.ma/fr/a/7995200/appartement-%C3%A0-vendre-sarout-sur-rabat-60-m2,N/A,N/A,N/A,appartement,60,2,2,1,,20-30 ans,Non,Non,Oui,Non,Non,Non,"L'Ocean à
							Rabat",success
7995920,https://www.mubawab.ma/fr/a/7995920/maison-a-vendre-pres-de-loudaya,N/A,4300000,N/A,maison,220,5,7,3,,N/A,Non,Non,Non,Non,Non,Non,"Les Oudayas à
							Rabat",success
7996120,https://www.mubawab.ma/fr/a/7996120/villa-%C3%A0-vendre-%C3%A0-deux-pas-du-bv-m6,N/A,N/A,N/A,villa,676,5,4,2,,20-30 ans,Non,Non,Non,Non,Non,Non,"Aviation - Mabella à
							Rabat",success
7996142,https://www.mubawab.ma/fr/a/7996142/maison-%C3%A0-vendre-mabella-rabat,N/A,800000,N/A,maison,54,3,2,1,,N/A,Non,Non,Oui,Oui,Non,Non,"Aviation - Mabella à
							Rabat",success
7999486,https://www.mubawab.ma/fr/a/7999486/a-ne-pas-rater-vue-panoramique-sur-burj-mohemad-6,N/A,3700000,N/A,N/A,257,14,11,7,,30-50 ans,Oui,Non,Oui,Oui,Oui,Non,"El Youssoufia à
							Rabat",success
7999856,https://www.mubawab.ma/fr/a/7999856/immeuble-sur-rabat-hassan-en-vente,N/A,N/A,N/A,N/A,600,3,4,3,,20-30 ans,Non,Non,Non,Non,Non,Non,"Diour Jamaa à
							Rabat",success
7999865,https://www.mubawab.ma/fr/a/7999865/appartement-diour-jamaa,N/A,1500000,N/A,appartement,97,4,2,2,,30-50 ans,Non,Non,Non,Non,Oui,Oui,"Les Orangers à
							Rabat",success
8000077,https://www.mubawab.ma/fr/a/8000077/appartement-%C3%A0-vendre-%C3%A0-riyad-superficie-326-m%C2%B2,N/A,5000000,N/A,appartement,326,7,4,3,,5-10 ans,Oui,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8000920,https://www.mubawab.ma/fr/a/8000920/villa-%C3%A0-vendre-de-280-0-m%C2%B2-%C3%A0-rabat-hay-al-fath,N/A,5300000,N/A,villa,280,6,3,3,,N/A,Oui,Non,Non,Oui,Oui,Non,"Hay Al Fath à
							Rabat",success
8001092,https://www.mubawab.ma/fr/a/8001092/villa-%C3%A0-vendre-%C3%A0-sidi-yahya-za%C3%ABrs,N/A,4700000,N/A,villa,N/A,5,5,4,,N/A,Non,Non,Non,Oui,Oui,Non,"Sidi Yahya Zaer à
							Rabat",success
8001468,https://www.mubawab.ma/fr/a/8001468/superbe-appartement-%C3%A0-vendre-%C3%A0-bouitate-2-chambres-agr%C3%A9ables-salon-traditionnel-et-syst%C3%A8me-d-antenne-parabolique,N/A,320000,N/A,appartement,48,3,2,1,,10-20 ans,Non,Non,Non,Non,Non,Non,"Bouitate à
							Rabat",success
8002359,https://www.mubawab.ma/fr/a/8002359/villa-%C3%A0-vendre-%C3%A0-l%E2%80%99orangeraie-souissi,N/A,25000000,N/A,villa,2000,8,5,6,,N/A,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8002642,https://www.mubawab.ma/fr/a/8002642/superbe-appartement-%C3%A0-vendre-%C3%A0-agdal-rabat,N/A,2200000,N/A,appartement,160,4,2,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8003135,https://www.mubawab.ma/fr/a/8003135/villa-moderen-%C3%A0-vendre-%C3%A0-el-menzah,N/A,6500000,N/A,villa,500,6,5,3,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8003959,https://www.mubawab.ma/fr/a/8003959/villa-%C3%A0-vendre-%C3%A0-souissi,N/A,17000000,N/A,villa,1500,8,4,5,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8004286,https://www.mubawab.ma/fr/a/8004286/a-3-mn-de-l-h%C3%B4pital-militaire,N/A,1250000,N/A,N/A,100,4,2,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Hay Al Massira à
							Rabat",success
8004466,https://www.mubawab.ma/fr/a/8004466/vente-villa-rabat-souissi-orangeraie,N/A,23000000,N/A,villa,1400,8,6,6,,N/A,Oui,Oui,Oui,Non,Oui,Non,"Souissi à
							Rabat",success
8004479,https://www.mubawab.ma/fr/a/8004479/appartement-%C3%A0-vendre-%C3%A0-jnane-souissi,N/A,3850000,N/A,appartement,208,4,2,3,,N/A,Non,Non,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8005821,https://www.mubawab.ma/fr/a/8005821/maison-%C3%A0-la-vente-%C3%A0-hay-el-menzah-6-pi%C3%A8ces-,N/A,N/A,N/A,maison,160,6,6,3,,30-50 ans,Non,Non,Non,Non,Non,Non,"Hay El Menzah à
							Rabat",success
8006180,https://www.mubawab.ma/fr/a/8006180/bel-appartement-f4-150-m%C2%B2-%C3%A0-vendre-diour-jamae,N/A,1700000,N/A,appartement,150,5,3,2,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"Diour Jamaa à
							Rabat",success
8006447,https://www.mubawab.ma/fr/a/8006447/vend-appartement-%C3%A0-agdal,N/A,2850000,N/A,appartement,151,4,3,3,,N/A,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
8006788,https://www.mubawab.ma/fr/a/8006788/appartement-chouka-dans-un-r2-en-1er-%C3%A9tage,N/A,2170000,N/A,appartement,141,5,3,3,,5-10 ans,Non,Non,Oui,Non,Non,Non,"Guich Oudaya à
							Rabat",success
8006982,https://www.mubawab.ma/fr/a/8006982/appartement-220-m%C2%B2-en-vente-%C3%A0-avenue-al-araar-hay-riad,N/A,3850000,N/A,appartement,220,7,3,2,,N/A,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
8007060,https://www.mubawab.ma/fr/a/8007060/apparement-%C3%A0-vendre,N/A,2200000,N/A,N/A,130,4,3,1,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"L'Ocean à
							Rabat",success
8007731,https://www.mubawab.ma/fr/a/8007731/bel-appartement-f4-%C3%A0-sur-avenue-%C3%A0-diour-jamaa,N/A,1750000,N/A,appartement,120,4,3,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Diour Jamaa à
							Rabat",success
8008042,https://www.mubawab.ma/fr/a/8008042/appartement-%C3%A0-rabat-hassan-centre,N/A,1850000,N/A,appartement,114,6,2,2,,10-20 ans,Non,Non,Oui,Oui,Non,Oui,"Hassan - Centre Ville à
							Rabat",success
8008364,https://www.mubawab.ma/fr/a/8008364/villa-spacieuse-%C3%A0-vendre-sur-bir-kacem,N/A,18500000,N/A,villa,2000,7,4,5,,N/A,Oui,Oui,Non,Oui,Oui,Oui,"Souissi à
							Rabat",success
8008604,https://www.mubawab.ma/fr/a/8008604/magnifique-villa-%C3%A0-vendre-%C3%A0-riyad-6-pi%C3%A8ces-confortables-garage-et-terrasse,N/A,9500000,N/A,villa,871,6,5,4,,N/A,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
8009887,https://www.mubawab.ma/fr/a/8009887/tr%C3%A8s-bel-appartement-%C3%A0-vendre-116-m2,N/A,2000000,N/A,appartement,116,5,3,3,,1-5 ans,Non,Non,Non,Oui,Oui,Oui,"Kébibat à
							Rabat",success
8010470,https://www.mubawab.ma/fr/a/8010470/magnifique-villa-%C3%A0-vendre-%C3%A0-souissi-7-pi%C3%A8ces-confortables,N/A,20000000,N/A,villa,2000,7,5,7,,N/A,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8010675,https://www.mubawab.ma/fr/a/8010675/villa-ancienne-souissi-orangeraie,N/A,9900000,N/A,villa,1965,N/A,3,2,,N/A,Non,Non,Non,Non,Non,Non,"Souissi à
							Rabat",success
