type,area,property_state,rooms,bedrooms,bathrooms,jardin,piscine,cuisine_equiped,terrasse,garage,quartier,price_de_m2,price
4 Appartements à vendre 45 m² à Rabat,45.0,,2.0,1.0,,,,,,,Hassan,54444.444444444445,2450000.0
"Appartements, à vendre",98.0,,,,,,,,,,Hassan,16836.73469387755,1650000.0
"Appartements, à vendre",50.0,,,,,,,,,,Hassan,15000.0,750000.0
"Maisons et Villas, à vendre",49.0,,,,,,,,,,Hassan,53061.22448979592,2600000.0
"Villas et Riads, à vendre",172.0,,,,,,,,,,Hassan,1453488.3720930233,250000000.0
"Appartements, à vendre",601.0,,8.0,7.0,,,,,,,Haut Agdal,16638.935108153077,10000000.0
"Appartements, à vendre",100.0,,,,,,,,,,Haut Agdal,25000.0,2500000.0
"Appartements, à vendre",130.0,,,,,,,,,,Haut Agdal,21538.46153846154,2800000.0
"Appartements, à vendre",260.0,,,,,,,,,,Haut Agdal,17692.30769230769,4600000.0
"Appartements, à vendre",98.0,,,,,,,,,,Haut Agdal,16224.489795918367,1590000.0
"Villas et Riads, à vendre",514.0,,6.0,5.0,,,,,,,Haut Agdal,21400.778210116732,11000000.0
"Appartements, à vendre",94.0,,,,,,,,,,Hay el Fath,17234.042553191488,1620000.0
"Appartements, à vendre",116.0,,4.0,2.0,,,,,,,Hay el Fath,12327.586206896553,1430000.0
"Appartements, à vendre",100.0,,,,,,,,,,Hay el Fath,16000.0,1600000.0
"Appartements, à vendre",102.0,,,,,,,,,,Hay el Fath,11764.70588235294,1200000.0
"Appartements, à vendre",112.0,,,,,,,,,,Hay el Fath,13392.857142857143,1500000.0
"Appartements, à vendre",130.0,,,,,,,,,,Hay el Fath,16923.076923076922,2200000.0
"Appartements, à vendre",130.0,,,,,,,,,,Hay el Fath,13461.538461538461,1750000.0
"Appartements, à vendre",136.0,,,,,,,,,,Hay el Fath,13235.29411764706,1800000.0
"Appartements, à vendre",60.0,,,,,,,,,,Hay el Fath,14166.666666666666,850000.0
"Appartements, à vendre",62.0,,,,,,,,,,Hay el Fath,13387.09677419355,830000.0
"Appartements, à vendre",86.0,,4.0,3.0,,,,,,,Hay el Fath,16279.06976744186,1400000.0
"Appartements, à vendre",60.0,,3.0,2.0,1.0,,,,,,Hay el Fath,15666.666666666666,940000.0
"Appartements, à vendre",60.0,,3.0,2.0,,,,,,,Hay el Fath,15333.333333333334,920000.0
"Appartements, à vendre",60.0,,3.0,2.0,,,,,,,Hay el Fath,13666.666666666666,820000.0
"Appartements, à vendre",14.0,,3.0,2.0,2.0,,,,,,Hay el Fath,92857.14285714286,1300000.0
"Appartements, à vendre",61.0,,,,,,,,,,Hay el Fath,12131.147540983606,740000.0
"Maisons et Villas, à vendre",101.0,,,,,,,,,,Hay el Fath,24752.47524752475,2500000.0
"Maisons et Villas, à vendre",372.0,,,,,,,,,,Hay el Fath,12903.225806451614,4800000.0
"Villas et Riads, à vendre",280.0,,4.0,3.0,,,,,,,Hay el Fath,18928.571428571428,5300000.0
"Villas et Riads, à vendre",250.0,,4.0,3.0,,,,,,,Hay el Fath,17600.0,4400000.0
"Villas et Riads, à vendre",315.0,,3.0,2.0,,,,,,,Hay el Fath,19047.619047619046,6000000.0
"Appartements, à vendre",70.0,,,,,,,,,,Hay Inbiat,4000.0,280000.0
"Appartements, à vendre",110.0,,,,,,,,,,Hay Inbiat,5090.909090909091,560000.0
"Appartements, à vendre",56.0,,,,,,,,,,Hay Inbiat,6428.571428571428,360000.0
"Appartements, à vendre",90.0,,,,,,,,,,Hay Inbiat,3888.8888888888887,350000.0
"Appartements, à vendre",90.0,,,,,,,,,,Hay Inbiat,38888.88888888889,3500000.0
"Appartements, à vendre",81.0,,,,,,,,,,Hay Karima,8641.975308641975,700000.0
"Appartements, à vendre",71.0,,,,,,,,,,Hay Karima,8450.704225352112,600000.0
"Appartements, à vendre",72.0,,,,,,,,,,Hay Karima,8888.888888888889,640000.0
"Appartements, à vendre",84.0,,,,,,,,,,Hay Karima,8928.57142857143,750000.0
"Appartements, à vendre",90.0,,,,,,,,,,Hay Karima,8666.666666666666,780000.0
"Appartements, à vendre",81.0,,3.0,2.0,,,,,,,Hay Nahda,12345.654320987655,999998.0
"Appartements, à vendre",118.0,,3.0,2.0,,,,,,,Hay Nahda,6779.661016949152,800000.0
"Appartements, à vendre",15.0,,3.0,2.0,,,,,,,Hay Nahda,53333.333333333336,800000.0
"Appartements, à vendre",109.0,,4.0,3.0,,,,,,,Hay Nahda,8256.880733944954,900000.0
"Appartements, à vendre",112.0,,3.0,2.0,,,,,,,Hay Nahda,13392.857142857143,1500000.0
"Appartements, à vendre",115.0,,3.0,2.0,,,,,,,Hay Nahda,18695.652173913044,2150000.0
"Appartements, à vendre",115.0,,3.0,2.0,,,,,,,Hay Nahda,18695.652173913044,2150000.0
"Appartements, à vendre",64.0,,,,,,,,,,Hay Nahda,10625.0,680000.0
"Appartements, à vendre",70.0,,,,,,,,,,Hay Nahda,85.71428571428571,6000.0
"Appartements, à vendre",70.0,,3.0,2.0,1.0,,,,,,Hay Nahda,9285.714285714286,650000.0
"Appartements, à vendre",74.0,,,,,,,,,,Hay Nahda,9459.45945945946,700000.0
"Appartements, à vendre",74.0,,,,,,,,,,Hay Nahda,9729.72972972973,720000.0
"Appartements, à vendre",80.0,,,,,,,,,,Hay Nahda,31250.0,2500000.0
"Appartements, à vendre",80.0,,,,,,,,,,Hay Nahda,9750.0,780000.0
"Appartements, à vendre",82.0,,3.0,2.0,1.0,,,,,,Hay Nahda,9024.390243902439,740000.0
"Appartements, à vendre",84.0,,4.0,3.0,,,,,,,Hay Nahda,8571.42857142857,720000.0
"Appartements, à vendre",88.0,,3.0,2.0,,,,,,,Hay Nahda,8409.09090909091,740000.0
"Appartements, à vendre",89.0,,4.0,3.0,,,,,,,Hay Nahda,8426.966292134832,750000.0
"Appartements, à vendre",89.0,,,,,,,,,,Hay Nahda,9550.561797752809,850000.0
"Appartements, à vendre",99.0,,,,,,,,,,Hay Nahda,24242.424242424244,2400000.0
"Appartements, à vendre",110.0,,3.0,2.0,,,,,,,Hay Nahda,14000.0,1540000.0
"Appartements, à vendre",64.0,,4.0,3.0,,,,,,,Hay Nahda,9843.75,630000.0
"Appartements, à vendre",65.0,,3.0,2.0,,,,,,,Hay Nahda,8307.692307692309,540000.0
"Appartements, à vendre",72.0,,3.0,2.0,,,,,,,Hay Nahda,9444.444444444445,680000.0
"Appartements, à vendre",62.0,,,,,,,,,,Hay Nahda,10322.58064516129,640000.0
"Appartements, à vendre",90.0,,,,,,,,,,Hay Nahda,13111.111111111111,1180000.0
"Appartements, à vendre",127.0,,4.0,3.0,,,,,,,Hay Nahda,12992.125984251968,1650000.0
"Appartements, à vendre",72.0,,,,,,,,,,Hay Nahda,10000.0,720000.0
"Villas et Riads, à vendre",250.0,,,,,,,,,,Hay Nahda,30000.0,7500000.0
"Villas et Riads, à vendre",400.0,,,,,,,,,,Hay Nahda,21250.0,8500000.0
"Villas et Riads, à vendre",136.0,,,,,,,,,,Hay Nahda,27941.176470588234,3800000.0
"Appartements, à vendre",70.0,,,,,,,,,,Hay Oued Dahab,4571.428571428572,320000.0
"Appartements, à vendre",72.0,,,,,,,,,,Hay Oued Dahab,4166.666666666667,300000.0
"Appartements, à vendre",88.0,,,,,,,,,,Hay Oued Dahab,4431.818181818182,390000.0
"Appartements, à vendre",74.0,,,,,,,,,,Hay Rahma,4594.594594594595,340000.0
"Maisons et Villas, à vendre",82.0,,,,,,,,,,Hay Rahma,9268.292682926829,760000.0
"Appartements, à vendre",130.0,,,,,,,,,,Hay Riad,25384.615384615383,3300000.0
"Appartements, à vendre",248.0,,4.0,3.0,,,,,,,Hay Riad,25806.451612903227,6400000.0
"Appartements, à vendre",165.0,,,,,,,,,,Hay Riad,22121.21212121212,3650000.0
"Appartements, à vendre",202.0,,,,,,,,,,Hay Riad,22277.227722772277,4500000.0
"Appartements, à vendre",212.0,,,,,,,,,,Hay Riad,21226.415094339623,4500000.0
"Appartements, à vendre",100.0,,3.0,2.0,,,,,,,Hay Riad,23000.0,2300000.0
"Appartements, à vendre",104.0,,3.0,2.0,,,,,,,Hay Riad,20192.30769230769,2100000.0
"Appartements, à vendre",105.0,,3.0,2.0,,,,,,,Hay Riad,20285.714285714286,2130000.0
"Appartements, à vendre",113.0,,3.0,2.0,,,,,,,Hay Riad,16371.681415929204,1850000.0
"Appartements, à vendre",114.0,,4.0,3.0,,,,,,,Hay Riad,22719.298245614034,2590000.0
"Appartements, à vendre",114.0,,4.0,3.0,,,,,,,Hay Riad,25000.0,2850000.0
"Appartements, à vendre",116.0,,,,,,,,,,Hay Riad,25862.068965517243,3000000.0
"Appartements, à vendre",116.0,,4.0,2.0,,,,,,,Hay Riad,18103.44827586207,2100000.0
"Appartements, à vendre",116.0,,,,,,,,,,Hay Riad,23275.862068965518,2700000.0
"Appartements, à vendre",120.0,,,,,,,,,,Hay Riad,14166.666666666666,1700000.0
"Appartements, à vendre",120.0,,4.0,2.0,,,,,,,Hay Riad,19583.333333333332,2350000.0
"Appartements, à vendre",120.0,,3.0,2.0,,,,,,,Hay Riad,17916.666666666668,2150000.0
"Appartements, à vendre",120.0,,4.0,3.0,,,,,,,Hay Riad,17500.0,2100000.0
"Appartements, à vendre",120.0,,3.0,2.0,,,,,,,Hay Riad,22083.333333333332,2650000.0
"Appartements, à vendre",120.0,,4.0,3.0,,,,,,,Hay Riad,22500.0,2700000.0
"Appartements, à vendre",121.0,,3.0,2.0,,,,,,,Hay Riad,21487.603305785124,2600000.0
"Appartements, à vendre",123.0,,,,,,,,,,Hay Riad,21544.71544715447,2650000.0
"Appartements, à vendre",15.0,,5.0,4.0,,,,,,,Hay Riad,153333.33333333334,2300000.0
"Appartements, à vendre",127.0,,3.0,2.0,,,,,,,Hay Riad,20472.44094488189,2600000.0
"Appartements, à vendre",131.0,,3.0,2.0,,,,,,,Hay Riad,24045.801526717558,3150000.0
"Appartements, à vendre",135.0,,,,,,,,,,Hay Riad,20000.0,2700000.0
"Appartements, à vendre",135.0,,3.0,2.0,,,,,,,Hay Riad,25925.925925925927,3500000.0
"Appartements, à vendre",136.0,,4.0,3.0,,,,,,,Hay Riad,22058.823529411766,3000000.0
"Appartements, à vendre",141.0,,4.0,3.0,,,,,,,Hay Riad,20496.45390070922,2890000.0
"Appartements, à vendre",142.0,,,,,,,,,,Hay Riad,23591.549295774646,3350000.0
"Appartements, à vendre",142.0,,4.0,3.0,,,,,,,Hay Riad,23943.661971830985,3400000.0
"Appartements, à vendre",143.0,,3.0,2.0,3.0,,,,,,Hay Riad,18881.11888111888,2700000.0
"Appartements, à vendre",143.0,,4.0,3.0,,,,,,,Hay Riad,23076.923076923078,3300000.0
"Appartements, à vendre",144.0,,4.0,2.0,,,,,,,Hay Riad,22569.444444444445,3250000.0
"Appartements, à vendre",156.0,,5.0,3.0,,,,,,,Hay Riad,18589.74358974359,2900000.0
"Appartements, à vendre",146.0,,,,,,,,,,Hay Riad,20547.945205479453,3000000.0
"Appartements, à vendre",150.0,,5.0,3.0,,,,,,,Hay Riad,19000.0,2850000.0
"Appartements, à vendre",150.0,,,,,,,,,,Hay Riad,22000.0,3300000.0
"Appartements, à vendre",155.0,,4.0,3.0,,,,,,,Hay Riad,20322.58064516129,3150000.0
"Appartements, à vendre",156.0,,5.0,4.0,3.0,,,,,,Hay Riad,17948.71794871795,2800000.0
"Appartements, à vendre",156.0,,5.0,3.0,,,,,,,Hay Riad,21794.871794871793,3400000.0
"Appartements, à vendre",157.0,,4.0,3.0,,,,,,,Hay Riad,21019.108280254775,3300000.0
"Appartements, à vendre",158.0,,4.0,3.0,,,,,,,Hay Riad,20886.07594936709,3300000.0
"Appartements, à vendre",159.0,,,,,,,,,,Hay Riad,20754.716981132075,3300000.0
"Appartements, à vendre",159.0,,,,,,,,,,Hay Riad,20754.716981132075,3300000.0
"Appartements, à vendre",165.0,,,,,,,,,,Hay Riad,17272.727272727272,2850000.0
"Appartements, à vendre",165.0,,5.0,3.0,,,,,,,Hay Riad,26060.60606060606,4300000.0
"Appartements, à vendre",165.0,,,,,,,,,,Hay Riad,22121.21212121212,3650000.0
"Appartements, à vendre",167.0,,5.0,3.0,,,,,,,Hay Riad,18562.874251497007,3100000.0
"Appartements, à vendre",167.0,,5.0,3.0,,,,,,,Hay Riad,16167.664670658683,2700000.0
"Appartements, à vendre",168.0,,4.0,3.0,,,,,,,Hay Riad,19047.619047619046,3200000.0
"Appartements, à vendre",170.0,,4.0,2.0,,,,,,,Hay Riad,20000.0,3400000.0
"Appartements, à vendre",170.0,,,,,,,,,,Hay Riad,20588.235294117647,3500000.0
"Appartements, à vendre",171.0,,,,,,,,,,Hay Riad,16987.719298245614,2904900.0
"Appartements, à vendre",174.0,,,,,,,,,,Hay Riad,21839.080459770114,3800000.0
"Appartements, à vendre",198.0,,3.0,2.0,,,,,,,Hay Riad,20202.0202020202,4000000.0
"Appartements, à vendre",200.0,,6.0,4.0,,,,,,,Hay Riad,19500.0,3900000.0
"Appartements, à vendre",210.0,,4.0,3.0,,,,,,,Hay Riad,18333.333333333332,3850000.0
"Appartements, à vendre",212.0,,5.0,4.0,,,,,,,Hay Riad,24056.603773584906,5100000.0
"Appartements, à vendre",220.0,,,,,,,,,,Hay Riad,20000.0,4400000.0
"Appartements, à vendre",220.0,,4.0,3.0,,,,,,,Hay Riad,20454.545454545456,4500000.0
"Appartements, à vendre",230.0,,4.0,3.0,,,,,,,Hay Riad,21521.739130434784,4950000.0
"Appartements, à vendre",240.0,,6.0,3.0,,,,,,,Hay Riad,20208.333333333332,4850000.0
"Appartements, à vendre",240.0,,5.0,3.0,,,,,,,Hay Riad,20000.0,4800000.0
"Appartements, à vendre",240.0,,,,,,,,,,Hay Riad,22916.666666666668,5500000.0
"Appartements, à vendre",250.0,,4.0,3.0,2.0,,,,,,Hay Riad,20000.0,5000000.0
"Appartements, à vendre",256.0,,8.0,5.0,,,,,,,Hay Riad,19531.25,5000000.0
"Appartements, à vendre",260.0,,5.0,4.0,,,,,,,Hay Riad,16923.076923076922,4400000.0
"Appartements, à vendre",214.0,,5.0,4.0,,,,,,,Hay Riad,31308.41121495327,6700000.0
"Appartements, à vendre",70.0,,3.0,2.0,,,,,,,Hay Riad,12857.142857142857,900000.0
"Appartements, à vendre",75.0,,,,,,,,,,Hay Riad,20000.0,1500000.0
"Appartements, à vendre",78.0,,,,,,,,,,Hay Riad,30769.23076923077,2400000.0
"Appartements, à vendre",83.0,,,,,,,,,,Hay Riad,23493.975903614457,1950000.0
"Appartements, à vendre",85.0,,,,,,,,,,Hay Riad,26470.58823529412,2250000.0
"Appartements, à vendre",88.0,,4.0,2.0,1.0,,,,,,Hay Riad,23863.636363636364,2100000.0
"Appartements, à vendre",88.0,,3.0,2.0,,,,,,,Hay Riad,23295.454545454544,2050000.0
"Appartements, à vendre",90.0,,3.0,2.0,,,,,,,Hay Riad,22222.222222222223,2000000.0
"Appartements, à vendre",90.0,,4.0,3.0,,,,,,,Hay Riad,30555.555555555555,2750000.0
"Appartements, à vendre",91.0,,,,,,,,,,Hay Riad,24175.824175824175,2200000.0
"Appartements, à vendre",94.0,,,,,,,,,,Hay Riad,22872.340425531915,2150000.0
"Appartements, à vendre",94.0,,3.0,2.0,,,,,,,Hay Riad,26595.744680851065,2500000.0
"Appartements, à vendre",95.0,,2.0,1.0,,,,,,,Hay Riad,26315.78947368421,2500000.0
"Appartements, à vendre",96.0,,,,,,,,,,Hay Riad,25520.833333333332,2450000.0
"Appartements, à vendre",96.0,,4.0,3.0,,,,,,,Hay Riad,21875.0,2100000.0
"Appartements, à vendre",97.0,,,,,,,,,,Hay Riad,21649.484536082473,2100000.0
"Appartements, à vendre",97.0,,,,,,,,,,Hay Riad,24742.268041237112,2400000.0
"Appartements, à vendre",176.0,,3.0,2.0,,,,,,,Hay Riad,23863.636363636364,4200000.0
"Appartements, à vendre",202.0,,,,,,,,,,Hay Riad,22277.227722772277,4500000.0
"Appartements, à vendre",215.0,,4.0,3.0,,,,,,,Hay Riad,21860.46511627907,4700000.0
"Appartements, à vendre",150.0,,,,,,,,,,Hay Riad,19333.333333333332,2900000.0
"Appartements, à vendre",131.0,,4.0,3.0,,,,,,,Hay Riad,18702.290076335878,2450000.0
"Appartements, à vendre",96.0,,3.0,2.0,,,,,,,Hay Riad,25833.333333333332,2480000.0
"Appartements, à vendre",105.0,,3.0,2.0,2.0,,,,,,Hay Riad,20952.380952380954,2200000.0
"Appartements, à vendre",120.0,,3.0,2.0,,,,,,,Hay Riad,22916.666666666668,2750000.0
"Appartements, à vendre",202.0,,4.0,3.0,,,,,,,Hay Riad,22277.227722772277,4500000.0
"Appartements, à vendre",230.0,,3.0,2.0,,,,,,,Hay Riad,20869.565217391304,4800000.0
"Appartements, à vendre",150.0,,,,,,,,,,Hay Riad,26000.0,3900000.0
"Appartements, à vendre",202.0,,,,,,,,,,Hay Riad,22277.227722772277,4500000.0
"Appartements, à vendre",150.0,,,,,,,,,,Hay Riad,24000.0,3600000.0
"Appartements, à vendre",42.0,,,,,,,,,,Hay Riad,38095.23809523809,1600000.0
"Appartements, à vendre",88.0,,,,,,,,,,Hay Riad,26136.363636363636,2300000.0
"Appartements, à vendre",96.0,,3.0,2.0,,,,,,,Hay Riad,22916.666666666668,2200000.0
"Appartements, à vendre",223.0,,4.0,3.0,,,,,,,Hay Riad,19506.7264573991,4350000.0
"Appartements, à vendre",83.0,,3.0,2.0,,,,,,,Hay Riad,24698.795180722893,2050000.0
"Appartements, à vendre",171.0,,3.0,2.0,,,,,,,Hay Riad,18713.45029239766,3200000.0
"Appartements, à vendre",220.0,,5.0,4.0,,,,,,,Hay Riad,54.54545454545455,12000.0
"Appartements, à vendre",112.0,,4.0,3.0,,,,,,,Hay Riad,19642.85714285714,2200000.0
"Appartements, à vendre",140.0,,,,,,,,,,Hay Riad,17142.85714285714,2400000.0
"Appartements, à vendre",112.0,,4.0,3.0,,,,,,,Hay Riad,19642.85714285714,2200000.0
"Appartements, à vendre",203.0,,3.0,2.0,,,,,,,Hay Riad,219704.43349753696,44600000.0
"Appartements, à vendre",112.0,,4.0,3.0,,,,,,,Hay Riad,20000.0,2240000.0
"Appartements, à vendre",205.0,,5.0,4.0,,,,,,,Hay Riad,18292.682926829268,3750000.0
"Appartements, à vendre",170.0,,4.0,3.0,,,,,,,Hay Riad,19235.29411764706,3270000.0
"Appartements, à vendre",131.0,,3.0,2.0,,,,,,,Hay Riad,22900.763358778626,3000000.0
"Appartements, à vendre",130.0,,4.0,3.0,,,,,,,Hay Riad,24230.76923076923,3150000.0
"Appartements, à vendre",230.0,,4.0,3.0,,,,,,,Hay Riad,20000.0,4600000.0
"Appartements, à vendre",126.0,,4.0,3.0,,,,,,,Hay Riad,25396.825396825396,3200000.0
"Appartements, à vendre",100.0,,2.0,1.0,,,,,,,Hay Riad,17000.0,1700000.0
"Appartements, à vendre",112.0,,,,,,,,,,Hay Riad,21428.571428571428,2400000.0
"Appartements, à vendre",160.0,,,,,,,,,,Hay Riad,20000.0,3200000.0
"Appartements, à vendre",146.0,,,,,,,,,,Hay Riad,17808.219178082192,2600000.0
"Appartements, à vendre",106.0,,,,,,,,,,Hay Riad,20283.01886792453,2150000.0
"Appartements, à vendre",140.0,,5.0,4.0,,,,,,,Hay Riad,17500.0,2450000.0
"Appartements, à vendre",150.0,,4.0,3.0,,,,,,,Hay Riad,20000.0,3000000.0
"Appartements, à vendre",116.0,,3.0,2.0,,,,,,,Hay Riad,18965.51724137931,2200000.0
"Appartements, à vendre",160.0,,4.0,3.0,,,,,,,Hay Riad,20312.5,3250000.0
"Villas et Riads, à vendre",900.0,,7.0,4.0,,,,,,,Hay Riad,8888.888888888889,8000000.0
"Villas et Riads, à vendre",811.0,,10.0,6.0,,,,,,,Hay Riad,11220.71516646116,9100000.0
"Villas et Riads, à vendre",740.0,,3.0,2.0,,,,,,,Hay Riad,11486.486486486487,8500000.0
"Villas et Riads, à vendre",900.0,,4.0,3.0,,,,,,,Hay Riad,10444.444444444445,9400000.0
"Villas et Riads, à vendre",1079.0,,4.0,3.0,,,,,,,Hay Riad,8248.3781278962,8900000.0
"Villas et Riads, à vendre",280.0,,5.0,4.0,,,,,,,Hay Riad,18571.428571428572,5200000.0
"Villas et Riads, à vendre",997.0,,7.0,6.0,,,,,,,Hay Riad,11033.099297893681,11000000.0
"Villas et Riads, à vendre",950.0,,,,,,,,,,Hay Riad,7894.736842105263,7500000.0
"Villas et Riads, à vendre",556.0,,3.0,2.0,,,,,,,Hay Riad,17266.187050359713,9600000.0
"Villas et Riads, à vendre",800.0,,6.0,3.0,,,,,,,Hay Riad,11375.0,9100000.0
"Villas et Riads, à vendre",450.0,,,,,,,,,,Hay Riad,14888.888888888889,6700000.0
"Villas et Riads, à vendre",550.0,,5.0,2.0,,,,,,,Hay Riad,18181.81818181818,10000000.0
"Villas et Riads, à vendre",431.0,,3.0,2.0,,,,,,,Hay Riad,15777.262180974478,6800000.0
"Villas et Riads, à vendre",800.0,,5.0,4.0,,,,,,,Hay Riad,12750.0,10200000.0
"Villas et Riads, à vendre",600.0,,,,,,,,,,Hay Riad,14166.666666666666,8500000.0
"Villas et Riads, à vendre",289.0,,,,,,,,,,Hay Riad,19377.162629757786,5600000.0
"Villas et Riads, à vendre",310.0,,,,,,,,,,Hay Riad,17419.354838709678,5400000.0
"Villas et Riads, à vendre",200.0,,,,,,,,,,Hay Riad,19900.0,3980000.0
"Villas et Riads, à vendre",295.0,,,,,,,,,,Hay Riad,16271.186440677966,4800000.0
"Villas et Riads, à vendre",560.0,,,,,,,,,,Hay Riad,11785.714285714286,6600000.0
"Villas et Riads, à vendre",811.0,,,,,,,,,,Hay Riad,1233.0456226880394,1000000.0
"Villas et Riads, à vendre",729.0,,,,,,,,,,Hay Riad,15075.445816186557,10990000.0
"Villas et Riads, à vendre",324.0,,3.0,2.0,,,,,,,Hay Riad,17283.95061728395,5600000.0
"Villas et Riads, à vendre",700.0,,,,,,,,,,Hay Riad,10571.42857142857,7400000.0
"Villas et Riads, à vendre",200.0,,,,,,,,,,Hay Riad,27500.0,5500000.0
"Villas et Riads, à vendre",750.0,,,,,,,,,,Hay Riad,10666.666666666666,8000000.0
"Villas et Riads, à vendre",300.0,,3.0,2.0,,,,,,,Hay Riad,26500.0,7950000.0
"Villas et Riads, à vendre",811.0,,3.0,2.0,,,,,,,Hay Riad,11344.019728729963,9200000.0
"Villas et Riads, à vendre",551.0,,6.0,5.0,,,,,,,Hay Riad,14428.31215970962,7950000.0
"Villas et Riads, à vendre",235.0,,5.0,4.0,,,,,,,Hay Riad,27659.574468085106,6500000.0
"Villas et Riads, à vendre",365.0,,6.0,5.0,,,,,,,Hay Riad,16986.301369863013,6200000.0
"Villas et Riads, à vendre",630.0,,,,,,,,,,Hay Riad,10000.0,6300000.0
"Villas et Riads, à vendre",200.0,,,,,,,,,,Hay Riad,24000.0,4800000.0
"Villas et Riads, à vendre",200.0,,,,,,,,,,Hay Riad,24000.0,4800000.0
"Villas et Riads, à vendre",722.0,,,,,,,,,,Hay Riad,10110.803324099723,7300000.0
"Villas et Riads, à vendre",700.0,,,,,,,,,,Hay Riad,10285.714285714286,7200000.0
"Villas et Riads, à vendre",740.0,,3.0,2.0,,,,,,,Hay Riad,10810.81081081081,8000000.0
"Villas et Riads, à vendre",760.0,,,,,,,,,,Hay Riad,11184.21052631579,8500000.0
"Villas et Riads, à vendre",450.0,,,,,,,,,,Hay Riad,14888.888888888889,6700000.0
"Villas et Riads, à vendre",310.0,,,,,,,,,,Hay Riad,17096.774193548386,5300000.0
"Villas et Riads, à vendre",200.0,,,,,,,,,,Hay Riad,25000.0,5000000.0
"Villas et Riads, à vendre",200.0,,,,,,,,,,Hay Riad,24750.0,4950000.0
"Villas et Riads, à vendre",280.0,,,,,,,,,,Hay Riad,17142.85714285714,4800000.0
"Villas et Riads, à vendre",740.0,,,,,,,,,,Hay Riad,10405.405405405405,7700000.0
"Villas et Riads, à vendre",380.0,,,,,,,,,,Hay Riad,14736.842105263158,5600000.0
"Villas et Riads, à vendre",430.0,,,,,,,,,,Hay Riad,13023.255813953489,5600000.0
"Villas et Riads, à vendre",450.0,,5.0,4.0,,,,,,,Hay Riad,13333.333333333334,6000000.0
"Villas et Riads, à vendre",612.0,,,,,,,,,,Hay Riad,12254.901960784313,7500000.0
"Villas et Riads, à vendre",740.0,,,,,,,,,,Hay Riad,10337.837837837838,7650000.0
"Villas et Riads, à vendre",310.0,,,,,,,,,,Hay Riad,17419.354838709678,5400000.0
"Villas et Riads, à vendre",630.0,,,,,,,,,,Hay Riad,10079.36507936508,6350000.0
"Villas et Riads, à vendre",300.0,,,,,,,,,,Hay Riad,17833.333333333332,5350000.0
"Villas et Riads, à vendre",739.0,,,,,,,,,,Hay Riad,10825.439783491205,8000000.0
"Villas et Riads, à vendre",360.0,,,,,,,,,,Hay Riad,16666.666666666668,6000000.0
"Villas et Riads, à vendre",300.0,,,,,,,,,,Hay Riad,17333.333333333332,5200000.0
"Villas et Riads, à vendre",500.0,,,,,,,,,,Hay Riad,19000.0,9500000.0
"Villas et Riads, à vendre",1100.0,,,,,,,,,,Hay Riad,909.0909090909091,1000000.0
"Villas et Riads, à vendre",300.0,,,,,,,,,,Hay Riad,18000.0,5400000.0
"Appartements, à vendre",91.0,,3.0,2.0,1.0,,,,,,Kébibat,14285.714285714286,1300000.0
"Appartements, à vendre",100.0,,4.0,3.0,,,,,,,Kébibat,20000.0,2000000.0
"Appartements, à vendre",115.0,,,,,,,,,,Kébibat,17130.434782608696,1970000.0
"Appartements, à vendre",120.0,,,,,,,,,,Kébibat,13333.333333333334,1600000.0
"Appartements, à vendre",180.0,,,,,,,,,,Kébibat,10833.333333333334,1950000.0
"Appartements, à vendre",80.0,,,,,,,,,,Kébibat,15125.0,1210000.0
"Appartements, à vendre",86.0,,,,,,,,,,Kébibat,13372.093023255815,1150000.0
"Appartements, à vendre",120.0,,,,,,,,,,Kébibat,18333.333333333332,2200000.0
"Appartements, à vendre",57.0,,2.0,1.0,1.0,,,,,,Kébibat,13157.894736842105,750000.0
"Appartements, à vendre",91.0,,3.0,2.0,1.0,,,,,,Kébibat,13406.593406593407,1220000.0
"Appartements, à vendre",118.0,,,,,,,,,,Kébibat,14576.271186440677,1720000.0
"Appartements, à vendre",40.0,,,,,,,,,,Kébibat,20000.0,800000.0
"Appartements, à vendre",172.0,,4.0,2.0,,,,,,,Les Ambassadeurs,23255.81395348837,4000000.0
"Villas et Riads, à vendre",2350.0,,6.0,2.0,,,,,,,Les Ambassadeurs,9361.702127659575,22000000.0
"Villas et Riads, à vendre",2428.0,,,,,,,,,,Les Ambassadeurs,10296.540362438222,25000000.0
"Appartements, à vendre",289.0,,,,,,,,,,Les Orangers,15916.955017301038,4600000.0
"Appartements, à vendre",295.0,,,,,,,,,,Les Orangers,11864.406779661016,3500000.0
"Appartements, à vendre",160.0,,,,,,,,,,Les Orangers,37500.0,6000000.0
"Villas et Riads, à vendre",338.0,,,,,,,,,,Les Orangers,16272.189349112426,5500000.0
"Appartements, à vendre",81.0,,,,,,,,,,Médina de Rabat,20493.827160493827,1660000.0
"Villas et Riads, à vendre",141.0,,5.0,4.0,,,,,,,Médina de Rabat,22695.03546099291,3200000.0
"Villas et Riads, à vendre",75.0,,,,,,,,,,Médina de Rabat,46000.0,3450000.0
"Appartements, à vendre",113.0,,,,,,,,,,Mabella,16460.17699115044,1860000.0
"Appartements, à vendre",110.0,,,,,,,,,,Mabella,15636.363636363636,1720000.0
"Appartements, à vendre",30.0,,,,,,,,,,Mabella,16000.066666666668,480002.0
